Invoice ID,City,Customer type,Gender,Product line,Total,Date,Time,Payment,gross income,Rating,Day,Day Name,Day of the Month
263-87-5680,Naypyitaw,Member,Female,Home and lifestyle,299.565,2019-03-18,17:38,Ewallet,14.265,7.8,1,Mon,18
831-07-6050,Yangon,Normal,Male,Electronic accessories,171.7275,2019-03-19,11:30,Credit card,8.1775,9.9,2,Tue,19
737-88-5876,Yangon,Member,Male,Home and lifestyle,97.818,2019-03-19,11:52,Credit card,4.658,5.9,2,Tue,19
318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,48.51,2019-03-19,12:16,Cash,2.31,6.3,2,Tue,19
568-90-5112,Naypyitaw,Normal,Male,Health and beauty,277.788,2019-03-19,12:46,Credit card,13.228,5.6,2,Tue,19
850-41-9669,Yangon,Normal,Female,Electronic accessories,709.317,2019-03-19,13:25,Ewallet,33.777,6.2,2,Tue,19
548-48-3156,Yangon,Member,Female,Food and beverages,175.014,2019-03-19,13:37,Cash,8.334,7.6,2,Tue,19
701-23-5550,Mandalay,Member,Male,Home and lifestyle,163.002,2019-03-19,13:40,Ewallet,7.762,4.9,2,Tue,19
462-78-5240,Naypyitaw,Normal,Female,Electronic accessories,55.881,2019-03-19,14:35,Cash,2.661,4.2,2,Tue,19
593-08-5916,Yangon,Normal,Female,Fashion accessories,16.275,2019-03-19,15:23,Credit card,0.775,7.4,2,Tue,19
155-45-3814,Naypyitaw,Member,Female,Electronic accessories,743.82,2019-03-19,15:29,Ewallet,35.42,4.7,2,Tue,19
898-04-2717,Yangon,Normal,Male,Fashion accessories,721.98,2019-03-19,15:49,Ewallet,34.38,7.5,2,Tue,19
728-88-7867,Naypyitaw,Member,Female,Home and lifestyle,317.226,2019-03-19,15:52,Ewallet,15.106,8.3,2,Tue,19
574-22-5561,Naypyitaw,Member,Female,Fashion accessories,867.615,2019-03-19,17:08,Ewallet,41.315,7.9,2,Tue,19
716-39-1409,Mandalay,Normal,Male,Health and beauty,223.0725,2019-03-19,18:19,Cash,10.6225,8.0,2,Tue,19
751-69-0068,Naypyitaw,Normal,Male,Sports and travel,937.818,2019-03-19,19:09,Ewallet,44.658,9.0,2,Tue,19
301-81-8610,Mandalay,Member,Male,Fashion accessories,213.528,2019-03-19,19:42,Credit card,10.168,6.7,2,Tue,19
451-28-5717,Naypyitaw,Member,Female,Home and lifestyle,523.971,2019-03-20,11:23,Cash,24.951,7.3,3,Wed,20
805-86-0265,Yangon,Normal,Male,Home and lifestyle,887.922,2019-03-20,11:32,Cash,42.282,9.8,3,Wed,20
509-29-3912,Yangon,Member,Female,Sports and travel,365.904,2019-03-20,12:24,Ewallet,17.424,4.2,3,Wed,20
514-37-2845,Mandalay,Normal,Male,Fashion accessories,208.425,2019-03-20,13:02,Cash,9.925,9.0,3,Wed,20
650-98-6268,Mandalay,Member,Female,Food and beverages,65.7405,2019-03-20,13:53,Credit card,3.1305,8.0,3,Wed,20
632-32-4574,Mandalay,Normal,Male,Sports and travel,637.728,2019-03-20,14:14,Cash,30.368,5.5,3,Wed,20
760-90-2357,Yangon,Member,Male,Electronic accessories,469.413,2019-03-20,15:08,Ewallet,22.353,5.0,3,Wed,20
213-72-6612,Yangon,Normal,Male,Food and beverages,90.825,2019-03-20,15:56,Cash,4.325,6.2,3,Wed,20
537-72-0426,Naypyitaw,Member,Male,Fashion accessories,745.395,2019-03-20,16:28,Cash,35.495,5.7,3,Wed,20
102-06-2002,Naypyitaw,Member,Male,Sports and travel,132.5625,2019-03-20,17:52,Cash,6.3125,6.1,3,Wed,20
142-63-6033,Mandalay,Normal,Male,Home and lifestyle,484.89,2019-03-20,19:17,Ewallet,23.09,4.9,3,Wed,20
182-88-2763,Mandalay,Member,Male,Food and beverages,251.7165,2019-03-20,19:28,Credit card,11.9865,5.0,3,Wed,20
436-54-4512,Yangon,Member,Female,Food and beverages,96.1905,2019-03-20,19:44,Cash,4.5805,9.8,3,Wed,20
574-31-8277,Mandalay,Member,Male,Fashion accessories,35.3115,2019-03-20,19:55,Cash,1.6815,5.6,3,Wed,20
828-61-5674,Yangon,Member,Male,Sports and travel,462.21,2019-03-20,19:57,Credit card,22.01,9.6,3,Wed,20
527-09-6272,Yangon,Member,Female,Electronic accessories,149.3625,2019-03-21,10:17,Credit card,7.1125,9.1,4,Thu,21
512-98-1403,Yangon,Member,Female,Electronic accessories,83.412,2019-03-21,10:40,Ewallet,3.972,4.7,4,Thu,21
438-01-4015,Mandalay,Member,Female,Sports and travel,207.858,2019-03-21,15:25,Ewallet,9.898,6.6,4,Thu,21
448-61-3783,Yangon,Normal,Female,Electronic accessories,756.168,2019-03-21,16:08,Credit card,36.008,4.5,4,Thu,21
827-26-2100,Yangon,Member,Male,Home and lifestyle,319.788,2019-03-21,16:21,Ewallet,15.228,8.8,4,Thu,21
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,360.927,2019-03-21,17:04,Ewallet,17.187,5.9,4,Thu,21
674-56-6360,Yangon,Normal,Male,Electronic accessories,99.9075,2019-03-22,14:00,Cash,4.7575,6.0,5,Fri,22
550-84-8664,Yangon,Normal,Male,Sports and travel,451.0275,2019-03-22,14:33,Credit card,21.4775,8.6,5,Fri,22
616-24-2851,Mandalay,Member,Female,Fashion accessories,75.054,2019-03-22,14:42,Ewallet,3.574,6.5,5,Fri,22
802-43-8934,Yangon,Normal,Male,Home and lifestyle,19.194,2019-03-22,15:05,Credit card,0.914,8.3,5,Fri,22
554-53-3790,Mandalay,Normal,Male,Sports and travel,233.226,2019-03-22,18:33,Cash,11.106,4.5,5,Fri,22
886-18-2897,Yangon,Normal,Female,Food and beverages,296.94,2019-03-22,19:06,Credit card,14.14,4.5,5,Fri,22
227-03-5010,Yangon,Member,Female,Home and lifestyle,441.756,2019-03-22,19:20,Credit card,21.036,8.5,5,Fri,22
394-30-3170,Mandalay,Member,Female,Sports and travel,742.812,2019-03-22,19:35,Credit card,35.372,4.3,5,Fri,22
472-15-9636,Yangon,Normal,Male,Home and lifestyle,427.812,2019-03-22,19:36,Ewallet,20.372,9.2,5,Fri,22
630-74-5166,Yangon,Normal,Male,Sports and travel,391.419,2019-03-22,20:19,Cash,18.639,7.4,5,Fri,22
856-22-8149,Yangon,Normal,Female,Home and lifestyle,26.5545,2019-03-23,10:13,Ewallet,1.2645,6.1,6,Sat,23
865-92-6136,Yangon,Normal,Male,Food and beverages,166.1625,2019-03-23,10:16,Ewallet,7.9125,9.3,6,Sat,23
851-28-6367,Yangon,Member,Male,Sports and travel,162.75,2019-03-23,10:55,Ewallet,7.75,8.0,6,Sat,23
733-29-1227,Naypyitaw,Normal,Male,Home and lifestyle,408.7335,2019-03-23,12:41,Cash,19.4635,8.5,6,Sat,23
884-80-6021,Yangon,Member,Female,Electronic accessories,771.435,2019-03-23,13:14,Ewallet,36.735,9.5,6,Sat,23
474-33-8305,Naypyitaw,Member,Male,Fashion accessories,495.3165,2019-03-23,13:23,Ewallet,23.5865,6.9,6,Sat,23
333-73-7901,Naypyitaw,Normal,Female,Health and beauty,461.328,2019-03-23,13:24,Ewallet,21.968,7.6,6,Sat,23
386-27-7606,Naypyitaw,Member,Female,Home and lifestyle,596.82,2019-03-23,15:59,Credit card,28.42,8.1,6,Sat,23
795-49-7276,Yangon,Normal,Male,Fashion accessories,156.03,2019-03-23,18:59,Ewallet,7.43,8.3,6,Sat,23
407-63-8975,Yangon,Normal,Male,Food and beverages,465.444,2019-03-23,19:16,Ewallet,22.164,4.4,6,Sat,23
608-96-3517,Mandalay,Member,Female,Fashion accessories,384.468,2019-03-23,19:20,Credit card,18.308,4.8,6,Sat,23
468-88-0009,Yangon,Member,Male,Home and lifestyle,276.948,2019-03-24,10:29,Cash,13.188,6.0,0,Sun,24
588-01-7461,Naypyitaw,Normal,Female,Food and beverages,321.111,2019-03-24,10:43,Cash,15.291,4.2,0,Sun,24
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,629.496,2019-03-24,13:33,Ewallet,29.976,7.1,0,Sun,24
835-16-0096,Naypyitaw,Member,Male,Sports and travel,77.175,2019-03-24,13:48,Ewallet,3.675,8.5,0,Sun,24
851-98-3555,Mandalay,Normal,Female,Health and beauty,435.12,2019-03-24,14:08,Credit card,20.72,6.6,0,Sun,24
334-64-2006,Yangon,Member,Female,Home and lifestyle,147.672,2019-03-24,14:22,Ewallet,7.032,9.6,0,Sun,24
593-95-4461,Naypyitaw,Member,Male,Home and lifestyle,78.603,2019-03-24,14:49,Cash,3.743,6.9,0,Sun,24
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,329.196,2019-03-24,17:56,Cash,15.676,7.9,0,Sun,24
725-67-2480,Mandalay,Member,Female,Fashion accessories,370.125,2019-03-24,18:14,Credit card,17.625,5.9,0,Sun,24
560-30-5617,Mandalay,Normal,Female,Sports and travel,130.0425,2019-03-24,18:27,Cash,6.1925,8.5,0,Sun,24
538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,681.975,2019-03-24,18:27,Cash,32.475,5.2,0,Sun,24
362-58-8315,Naypyitaw,Normal,Male,Fashion accessories,401.73,2019-03-25,10:23,Cash,19.13,9.9,1,Mon,25
340-66-0321,Yangon,Member,Male,Electronic accessories,152.712,2019-03-25,13:07,Cash,7.272,7.6,1,Mon,25
156-95-3964,Yangon,Normal,Female,Food and beverages,232.638,2019-03-25,15:19,Ewallet,11.078,8.0,1,Mon,25
366-43-6862,Mandalay,Normal,Male,Electronic accessories,222.138,2019-03-25,16:32,Ewallet,10.578,6.7,1,Mon,25
282-35-2475,Mandalay,Normal,Female,Sports and travel,195.951,2019-03-25,17:53,Cash,9.331,6.3,1,Mon,25
605-03-2706,Yangon,Normal,Female,Health and beauty,49.77,2019-03-25,18:02,Cash,2.37,9.5,1,Mon,25
699-14-3026,Naypyitaw,Normal,Male,Electronic accessories,627.6165,2019-03-25,18:30,Ewallet,29.8865,4.1,1,Mon,25
134-75-2619,Yangon,Member,Male,Electronic accessories,142.002,2019-03-25,18:51,Cash,6.762,6.9,1,Mon,25
110-05-6330,Naypyitaw,Normal,Female,Food and beverages,248.409,2019-03-25,20:18,Credit card,11.829,9.4,1,Mon,25
236-27-1144,Naypyitaw,Normal,Female,Food and beverages,154.1295,2019-03-26,10:31,Ewallet,7.3395,8.4,2,Tue,26
734-91-1155,Mandalay,Normal,Female,Electronic accessories,143.9865,2019-03-26,10:34,Credit card,6.8565,7.7,2,Tue,26
449-27-2918,Mandalay,Member,Female,Sports and travel,41.076,2019-03-26,11:02,Credit card,1.956,9.6,2,Tue,26
587-73-4862,Yangon,Member,Female,Health and beauty,56.1225,2019-03-26,11:07,Ewallet,2.6725,7.6,2,Tue,26
797-88-0493,Yangon,Normal,Female,Health and beauty,269.934,2019-03-26,13:54,Cash,12.854,7.7,2,Tue,26
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,176.925,2019-03-26,14:13,Credit card,8.425,5.3,2,Tue,26
848-24-9445,Naypyitaw,Member,Male,Health and beauty,91.77,2019-03-26,18:03,Cash,4.37,4.9,2,Tue,26
760-53-9233,Yangon,Member,Male,Fashion accessories,130.032,2019-03-26,18:37,Credit card,6.192,8.5,2,Tue,26
163-56-7055,Naypyitaw,Member,Male,Fashion accessories,51.1455,2019-03-26,19:20,Cash,2.4355,4.1,2,Tue,26
487-79-6868,Mandalay,Member,Female,Home and lifestyle,116.1405,2019-03-26,19:28,Credit card,5.5305,8.0,2,Tue,26
807-34-3742,Yangon,Normal,Male,Fashion accessories,54.999,2019-03-26,19:44,Cash,2.619,5.8,2,Tue,26
411-77-0180,Yangon,Member,Male,Electronic accessories,530.67,2019-03-26,20:14,Ewallet,25.27,4.3,2,Tue,26
595-94-9924,Yangon,Member,Female,Health and beauty,145.5825,2019-03-26,20:21,Credit card,6.9325,4.2,2,Tue,26
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,943.299,2019-03-27,10:43,Cash,44.919,6.6,3,Wed,27
106-35-6779,Yangon,Member,Male,Home and lifestyle,93.114,2019-03-27,11:26,Cash,4.434,5.8,3,Wed,27
238-49-0436,Yangon,Normal,Male,Health and beauty,272.664,2019-03-27,13:48,Credit card,12.984,4.9,3,Wed,27
278-86-2735,Yangon,Normal,Female,Food and beverages,164.871,2019-03-27,14:03,Cash,7.851,9.2,3,Wed,27
794-32-2436,Mandalay,Member,Male,Electronic accessories,116.907,2019-03-27,15:08,Ewallet,5.567,6.0,3,Wed,27
186-71-5196,Yangon,Member,Female,Food and beverages,167.034,2019-03-27,16:30,Ewallet,7.954,6.2,3,Wed,27
176-64-7711,Mandalay,Normal,Male,Food and beverages,101.808,2019-03-27,19:11,Credit card,4.848,4.3,3,Wed,27
423-57-2993,Mandalay,Normal,Male,Sports and travel,588.357,2019-03-27,19:18,Ewallet,28.017,10.0,3,Wed,27
313-66-9943,Mandalay,Member,Female,Food and beverages,91.8225,2019-03-27,20:29,Credit card,4.3725,7.3,3,Wed,27
633-44-8566,Yangon,Member,Male,Food and beverages,362.943,2019-03-27,20:35,Credit card,17.283,7.3,3,Wed,27
633-09-3463,Naypyitaw,Normal,Female,Electronic accessories,150.0975,2019-03-28,12:58,Credit card,7.1475,9.5,4,Thu,28
573-58-9734,Mandalay,Normal,Female,Fashion accessories,95.6655,2019-03-28,13:41,Ewallet,4.5555,5.1,4,Thu,28
266-76-6436,Naypyitaw,Member,Female,Food and beverages,121.59,2019-03-28,13:57,Ewallet,5.79,7.5,4,Thu,28
420-97-3340,Yangon,Normal,Female,Food and beverages,225.792,2019-03-28,15:30,Credit card,10.752,9.2,4,Thu,28
470-32-9057,Yangon,Member,Male,Food and beverages,269.535,2019-03-28,15:31,Credit card,12.835,9.1,4,Thu,28
857-16-3520,Yangon,Member,Female,Fashion accessories,525.231,2019-03-28,16:06,Ewallet,25.011,4.5,4,Thu,28
212-62-1842,Yangon,Normal,Male,Food and beverages,367.038,2019-03-28,16:44,Cash,17.478,9.9,4,Thu,28
531-80-1784,Yangon,Normal,Male,Electronic accessories,191.247,2019-03-28,17:38,Cash,9.107,5.1,4,Thu,28
544-32-5024,Naypyitaw,Member,Female,Food and beverages,209.118,2019-03-28,19:16,Credit card,9.958,6.4,4,Thu,28
333-23-2632,Yangon,Member,Male,Health and beauty,74.088,2019-03-28,20:14,Cash,3.528,4.2,4,Thu,28
766-85-7061,Mandalay,Normal,Male,Health and beauty,922.635,2019-03-29,10:25,Ewallet,43.935,5.1,5,Fri,29
186-79-9562,Mandalay,Normal,Male,Health and beauty,527.5095,2019-03-29,14:06,Cash,25.1195,8.9,5,Fri,29
291-21-5991,Mandalay,Member,Male,Health and beauty,321.7725,2019-03-29,14:28,Cash,15.3225,7.0,5,Fri,29
727-75-6477,Naypyitaw,Normal,Male,Electronic accessories,121.128,2019-03-29,14:44,Cash,5.768,6.4,5,Fri,29
425-85-2085,Mandalay,Member,Male,Health and beauty,288.015,2019-03-29,16:48,Ewallet,13.715,9.8,5,Fri,29
218-59-9410,Yangon,Member,Female,Home and lifestyle,228.123,2019-03-29,16:54,Ewallet,10.863,8.2,5,Fri,29
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,864.57,2019-03-29,19:12,Ewallet,41.17,4.3,5,Fri,29
829-34-3910,Yangon,Normal,Female,Health and beauty,749.49,2019-03-29,19:21,Cash,35.69,5.7,5,Fri,29
361-85-2571,Yangon,Normal,Female,Sports and travel,469.77,2019-03-30,10:18,Cash,22.37,7.4,6,Sat,30
291-55-6563,Yangon,Member,Female,Home and lifestyle,216.846,2019-03-30,12:45,Ewallet,10.326,7.5,6,Sat,30
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,85.512,2019-03-30,12:51,Credit card,4.072,9.5,6,Sat,30
286-01-5402,Yangon,Normal,Female,Sports and travel,295.6905,2019-03-30,13:22,Cash,14.0805,9.6,6,Sat,30
743-04-1105,Mandalay,Member,Male,Health and beauty,918.729,2019-03-30,14:43,Ewallet,43.749,6.0,6,Sat,30
778-89-7974,Naypyitaw,Normal,Male,Health and beauty,442.323,2019-03-30,14:58,Cash,21.063,7.4,6,Sat,30
642-61-4706,Mandalay,Member,Male,Food and beverages,196.14,2019-03-30,16:34,Cash,9.34,5.5,6,Sat,30
676-39-6028,Yangon,Member,Female,Electronic accessories,338.31,2019-03-30,17:04,Cash,16.11,6.6,6,Sat,30
731-59-7531,Mandalay,Member,Male,Health and beauty,609.588,2019-03-30,17:58,Cash,29.028,4.6,6,Sat,30
131-15-8856,Naypyitaw,Member,Female,Food and beverages,609.168,2019-03-30,19:26,Credit card,29.008,4.0,6,Sat,30
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,304.983,2019-03-30,20:37,Cash,14.523,6.7,6,Sat,30
